Race,Sex,Age,Ethnicity,Class,B2_Race,B2_Ethnicity,B2_Sex,B2_Age,B2_Class,LoanId,B1_Race,B1_Ethnicity,B1_Sex,B1_Age,B1_Class,AIP,Rate_Spread,APR,APOR,Interest_Rate,ApplicationDate,HmdaActionDate,HmdaActionTaken,FundedDate,Region,branchname,LoanOfficer,State,HmdaCreditScore,DebtRatio,LoanAmount,Purpose,Program,ProgramCategory,Channel,Occupancy,FirstLienFlag,BrokeredFlag,ReverseFlag,PricingExceptionFlag,Pricing_Flag,LoanType,PricingExc1Reason,PricingExc1Notes
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6128384,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.515,2.008,8.068,6.06,7.25,2023-01-03 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Midsouth,Clinton,Carrie Renfrow,AR,8888,27.177,152525.00,Purchase,USDA <640 30 Year Fixed,NULL,Banked - Retail,Owner,1,0,0,1,1,FmHA,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6129863,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,1.072,7.602,6.53,6.625,2022-12-27 00:00:00.000,2023-01-19 00:00:00.000,Loan Originated,2023-01-19 00:00:00.000,Midsouth,Clinton,Carrie Renfrow,AR,612,44.489,132275.00,Purchase,FHA <620 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,Female,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6128878,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.029,-0.03200000000000003,6.458,6.49,6.25,2022-12-20 00:00:00.000,2023-01-13 00:00:00.000,Loan Originated,2023-01-13 00:00:00.000,Midsouth,Clinton,Carrie Renfrow,AR,779,30.206,210000.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,Male,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6132613,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.875,0.6120000000000001,7.032,6.42,6.75,2023-01-09 00:00:00.000,2023-03-15 00:00:00.000,Loan Originated,2023-03-15 00:00:00.000,Midsouth,Clinton,Carrie Renfrow,AR,680,46.553,275000.00,Purchase,VA 30 YEAR FIXED MFH,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
White,Female,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6137956,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.799,1.0489999999999995,7.289,6.24,6.75,2023-01-30 00:00:00.000,2023-02-24 00:00:00.000,Loan Originated,2023-02-24 00:00:00.000,Midsouth,Clinton,Carrie Renfrow,AR,805,17.218,149184.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6138769,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,0.38400000000000034,6.804,6.42,5.75,2023-02-09 00:00:00.000,2023-03-08 00:00:00.000,Loan Originated,2023-03-08 00:00:00.000,Midsouth,Clinton,Carrie Renfrow,AR,656,32.006,136039.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,Female,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6134185,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.875,1.0339999999999998,7.454,6.42,6.625,2023-01-26 00:00:00.000,2023-03-06 00:00:00.000,Loan Originated,2023-03-06 00:00:00.000,Midsouth,Clinton,Carrie Renfrow,AR,630,34.506,144040.00,Purchase,USDA <640 30 Year Fixed,NULL,Banked - Retail,Owner,1,0,0,0,0,FmHA,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6141661,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.818,1.1820000000000004,8.012,6.83,6.875,2023-02-14 00:00:00.000,2023-03-16 00:00:00.000,Loan Originated,2023-03-16 00:00:00.000,Midsouth,Clinton,Carrie Renfrow,AR,647,26.33,175750.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Male,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6055035,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.866,0.35599999999999987,6.846,6.49,6.5,2022-04-12 00:00:00.000,2023-02-16 00:00:00.000,Loan Originated,2023-02-16 00:00:00.000,Rocky Plains,Fort Collins,Calvin Johnson,CO,742,40.218,372750.00,Purchase,2/1 Buydown Conventional 30,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6136409,", , , , White, ",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,100.000,0.27999999999999936,6.520,6.24,6.25,2023-02-13 00:00:00.000,2023-03-17 00:00:00.000,Loan Originated,2023-03-17 00:00:00.000,Rocky Plains,Fort Collins,Calvin Johnson,CO,8888,50.195,562650.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6123849,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,98.000,-0.5449999999999999,6.625,7.17,6.5,2022-11-18 00:00:00.000,2023-01-06 00:00:00.000,Loan Originated,2023-01-06 00:00:00.000,Rocky Plains,Fort Collins,Calvin Johnson,WY,8888,13.573,245500.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Male,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6130508,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,97.600,-0.4580000000000002,6.032,6.49,5.875,2022-12-30 00:00:00.000,2023-01-18 00:00:00.000,Loan Originated,2023-01-18 00:00:00.000,Rocky Plains,Fort Collins,Calvin Johnson,KS,788,37.753,360000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6137456,", , , , White, ",Not Hispanic or Latino,Male,NULL,XCOMPARISON,100.000,1.0819999999999999,7.172,6.09,6.875,2023-01-30 00:00:00.000,2023-03-03 00:00:00.000,Loan Originated,2023-03-03 00:00:00.000,Washington,Longview,Karla Martin,WA,781,45.437,532000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,NULL,XCOMPARISON,6143055,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,99.775,0.7430000000000003,7.163,6.42,6.75,2023-02-21 00:00:00.000,2023-03-08 00:00:00.000,Loan Originated,2023-03-08 00:00:00.000,Washington,Longview,Karla Martin,WA,8888,42.116,292600.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Hispanic or Latino,TARGET,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6128127,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,99.000,0.915,7.285,6.37,7,2022-12-13 00:00:00.000,2023-01-13 00:00:00.000,Loan Originated,2023-01-13 00:00:00.000,Washington,Longview,Karla Martin,WA,8888,40.402,153600.00,Refinance,FNMA NonTrdCrdt 30 YR Fixed,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6135016,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.000,-0.22699999999999942,6.033,6.26,5.875,2023-01-18 00:00:00.000,2023-02-21 00:00:00.000,Loan Originated,2023-02-21 00:00:00.000,Heartlantic,Savannah,John Stahl III,GA,761,21.907,344445.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6131280,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,99.000,0.8250000000000002,6.845,6.02,6.5,2023-01-06 00:00:00.000,2023-02-08 00:00:00.000,Loan Originated,2023-02-08 00:00:00.000,Heartlantic,Savannah,John Stahl III,GA,754,32.736,394250.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6107750,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.650,1.178,7.428,6.25,7.125,2022-12-16 00:00:00.000,2023-01-18 00:00:00.000,Loan Originated,2023-01-18 00:00:00.000,Oregon,McMinnville,Leslie Everts-Wolfe,OR,784,42.178,345000.00,Purchase,MACU FTHB 30 Year Fixed,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,5938776,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.025,0.524,6.804,6.28,5.75,2022-12-28 00:00:00.000,2023-03-13 00:00:00.000,Loan Originated,2023-03-13 00:00:00.000,Oregon,McMinnville,Leslie Everts-Wolfe,OR,8888,45.71,277777.00,Refinance,FHA 30 YEAR FIXED MFH,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6106462,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.975,0.54,6.630,6.09,5.75,2023-02-01 00:00:00.000,2023-03-07 00:00:00.000,Loan Originated,2023-03-07 00:00:00.000,Oregon,McMinnville,Leslie Everts-Wolfe,OR,8888,53.571,517144.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6122765,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,99.400,0.08900000000000041,6.349,6.26,6.125,2023-01-18 00:00:00.000,2023-02-21 00:00:00.000,Loan Originated,2023-02-21 00:00:00.000,Oregon,McMinnville,Leslie Everts-Wolfe,OR,777,22.613,390000.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6140483,", , , , White, No Co Applicant",Hispanic or Latino,Female,62 Yrs or Over,TARGET,99.625,-0.5550000000000006,5.685,6.24,5,2023-02-09 00:00:00.000,2023-03-10 00:00:00.000,Loan Originated,2023-03-10 00:00:00.000,Oregon,McMinnville,Leslie Everts-Wolfe,OR,677,54.197,424714.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6099637,", , , , White, ",Hispanic or Latino,Male,62 Yrs or Over,TARGET,98.500,0.27500000000000036,6.295,6.02,6,2023-01-27 00:00:00.000,2023-02-15 00:00:00.000,Loan Originated,2023-02-15 00:00:00.000,California,Modesto,Mario Garcia De La Torre,CA,8888,41.588,579500.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
Non-White,Female,Under 62 Yrs Old,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6121791,", , , , , Not Provided",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,98.970,0.9509999999999996,7.321,6.37,6.125,2022-12-12 00:00:00.000,2023-01-04 00:00:00.000,Loan Originated,2023-01-04 00:00:00.000,California,Modesto,Mario Garcia De La Torre,CA,688,47.135,338751.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
Non-White,Male,Under 62 Yrs Old,Not Hispanic or Latino,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6140194,", , Black or African American, , , No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,EXCLUDED,99.412,1.843,8.083,6.24,7.5,2023-02-15 00:00:00.000,2023-03-14 00:00:00.000,Loan Originated,2023-03-14 00:00:00.000,Arizona,Chandler Fashion Center,Alan Chan,AZ,668,26.111,336800.00,Purchase,AIG Investment Property Conv Fixed 30 YR,NULL,Banked - Retail,Investment,1,0,0,1,1,Conventional,NULL,NULL
